월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas,비용_zscore,비용_grade,노출_zscore,노출_grade,클릭_zscore,클릭_grade,전환수_zscore,전환수_grade,전환값_zscore,전환값_grade,ctr_zscore,ctr_grade,cpc_zscore,cpc_grade,cpa_zscore,cpa_grade,cvr_zscore,cvr_grade,roas_zscore,roas_grade
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,276.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,38163.0,3223.0,44.0,3.0,92800.0,1.37,867.0,12721.0,6.82,243.0,0.07,중,0.22,중,0.05,중,0.28,중,0.26,중,-0.17,중,0.14,중,0.42,중,0.22,중,0.1,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,77098.0,5113.0,71.0,4.0,144200.0,1.39,1086.0,19274.0,5.63,187.0,0.67,중,0.63,중,0.4,중,0.53,중,0.65,중,-0.16,중,0.41,중,0.93,중,0.11,중,0.03,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗유정_하트,262.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,514.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-03,OUTCOME_SALES,예일 테스트,사라(예일),189673.0,12656.0,188.0,4.0,88800.0,1.49,1009.0,47418.0,2.13,47.0,2.39,상,2.29,상,1.92,상,0.53,중,0.22,중,-0.14,중,0.31,중,3.12,상,-0.19,중,-0.14,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-03,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),56147.0,2101.0,54.0,4.0,123600.0,2.57,1040.0,14037.0,7.41,220.0,0.35,중,-0.03,중,0.18,중,0.53,중,0.49,중,0.16,중,0.35,중,0.52,중,0.27,중,0.07,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-03,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),77469.0,3875.0,68.0,4.0,162000.0,1.75,1139.0,19367.0,5.88,209.0,0.67,중,0.36,중,0.36,중,0.53,중,0.79,중,-0.07,중,0.47,중,0.94,중,0.14,중,0.06,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_트래픽,2025-07-04,LINK_CLICKS,트래픽-전제품,마우스패드 100 트래픽,18675.0,2324.0,45.0,1.0,3100.0,1.94,415.0,18675.0,2.22,17.0,-0.23,중,0.02,중,0.06,중,-0.21,중,-0.44,중,-0.01,중,-0.41,중,0.89,중,-0.19,중,-0.18,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_트래픽,2025-07-04,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,19601.0,2068.0,66.0,0.0,0.0,3.19,297.0,0.0,0.0,0.0,-0.21,중,-0.04,중,0.33,중,-0.46,중,-0.46,중,0.33,중,-0.55,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_트래픽,2025-07-04,LINK_CLICKS,트래픽-전제품,트래픽 민혁,25204.0,3633.0,94.0,0.0,0.0,2.59,268.0,0.0,0.0,0.0,-0.13,중,0.31,중,0.7,중,-0.46,중,-0.46,중,0.16,중,-0.59,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_트래픽,2025-07-04,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,19592.0,2004.0,75.0,0.0,0.0,3.74,261.0,0.0,0.0,0.0,-0.21,중,-0.05,중,0.45,중,-0.46,중,-0.46,중,0.48,중,-0.6,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_트래픽,2025-07-04,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,29500.0,4267.0,126.0,0.0,0.0,2.95,234.0,0.0,0.0,0.0,-0.06,중,0.45,중,1.11,상,-0.46,중,-0.46,중,0.26,중,-0.63,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,74678.0,4756.0,74.0,6.0,240700.0,1.56,1009.0,12446.0,8.11,322.0,0.63,중,0.55,중,0.44,중,1.02,상,1.4,상,-0.12,중,0.31,중,0.4,중,0.33,중,0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,14953.0,817.0,12.0,2.0,65200.0,1.47,1246.0,7476.0,16.67,436.0,-0.28,중,-0.31,중,-0.37,중,0.04,중,0.04,중,-0.14,중,0.6,중,0.01,중,1.09,상,0.34,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,3630.0,167.0,1.0,0.0,0.0,0.6,3630.0,0.0,0.0,0.0,-0.46,중,-0.45,중,-0.51,중,-0.46,중,-0.46,중,-0.38,중,3.5,상,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,1413.0,64.0,3.0,0.0,0.0,4.69,471.0,0.0,0.0,0.0,-0.49,중,-0.47,중,-0.48,중,-0.46,중,-0.46,중,0.74,중,-0.34,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,19504.0,794.0,12.0,2.0,108800.0,1.51,1625.0,9752.0,16.67,558.0,-0.21,중,-0.31,중,-0.37,중,0.04,중,0.38,중,-0.13,중,1.06,상,0.19,중,1.09,상,0.5,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,26329.0,2797.0,76.0,5.0,141400.0,2.72,346.0,5266.0,6.58,537.0,-0.11,중,0.12,중,0.46,중,0.78,중,0.63,중,0.2,중,-0.49,중,-0.16,중,0.2,중,0.47,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,28327.0,2131.0,65.0,3.0,93000.0,3.05,436.0,9442.0,4.62,328.0,-0.08,중,-0.02,중,0.32,중,0.28,중,0.26,중,0.29,중,-0.38,중,0.17,중,0.03,중,0.21,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,44620.0,3016.0,80.0,4.0,130600.0,2.65,558.0,11155.0,5.0,293.0,0.17,중,0.17,중,0.52,중,0.53,중,0.55,중,0.18,중,-0.24,중,0.3,중,0.06,중,0.16,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,73908.0,4277.0,87.0,9.0,249500.0,2.03,850.0,8212.0,10.34,338.0,0.62,중,0.45,중,0.61,중,1.76,상,1.47,상,0.01,중,0.12,중,0.07,중,0.53,중,0.22,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,44336.0,3143.0,56.0,4.0,91600.0,1.78,792.0,11084.0,7.14,207.0,0.17,중,0.2,중,0.2,중,0.53,중,0.25,중,-0.06,중,0.05,중,0.29,중,0.25,중,0.06,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,83345.0,10355.0,174.0,12.0,283200.0,1.68,479.0,6945.0,6.9,340.0,0.76,중,1.78,상,1.73,상,2.5,상,1.73,상,-0.08,중,-0.33,중,-0.03,중,0.23,중,0.22,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,14169.0,656.0,11.0,1.0,31700.0,1.68,1288.0,14169.0,9.09,224.0,-0.3,중,-0.34,중,-0.38,중,-0.21,중,-0.22,중,-0.08,중,0.65,중,0.53,중,0.42,중,0.08,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,2431.0,67.0,1.0,0.0,0.0,1.49,2431.0,0.0,0.0,0.0,-0.47,중,-0.47,중,-0.51,중,-0.46,중,-0.46,중,-0.14,중,2.04,상,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,412.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,101662.0,8074.0,88.0,4.0,131400.0,1.09,1155.0,25416.0,4.55,129.0,1.04,상,1.28,상,0.62,중,0.53,중,0.55,중,-0.25,중,0.49,중,1.41,상,0.02,중,-0.04,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,50452.0,3780.0,51.0,0.0,0.0,1.35,989.0,0.0,0.0,0.0,0.26,중,0.34,중,0.14,중,-0.46,중,-0.46,중,-0.17,중,0.29,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,59480.0,4004.0,45.0,2.0,90000.0,1.12,1322.0,29740.0,4.44,151.0,0.4,중,0.39,중,0.06,중,0.04,중,0.23,중,-0.24,중,0.69,중,1.75,상,0.01,중,-0.01,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,580.0,26.0,1.0,0.0,0.0,3.85,580.0,0.0,0.0,0.0,-0.5,중,-0.48,중,-0.51,중,-0.46,중,-0.46,중,0.51,중,-0.21,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,2090.0,124.0,6.0,0.0,0.0,4.84,348.0,0.0,0.0,0.0,-0.48,중,-0.46,중,-0.44,중,-0.46,중,-0.46,중,0.78,중,-0.49,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,4687.0,226.0,3.0,0.0,0.0,1.33,1562.0,0.0,0.0,0.0,-0.44,중,-0.44,중,-0.48,중,-0.46,중,-0.46,중,-0.18,중,0.99,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,494.0,41.0,1.0,0.0,0.0,2.44,494.0,0.0,0.0,0.0,-0.5,중,-0.48,중,-0.51,중,-0.46,중,-0.46,중,0.12,중,-0.31,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,127.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,5753.0,173.0,1.0,1.0,11800.0,0.58,5753.0,5753.0,100.0,205.0,-0.42,중,-0.45,중,-0.51,중,-0.21,중,-0.37,중,-0.39,중,6.08,상,-0.12,중,8.44,상,0.05,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,ASC 예일짜집기ver2,11079.0,538.0,12.0,3.0,78300.0,2.23,923.0,3693.0,25.0,707.0,-0.34,중,-0.37,중,-0.37,중,0.28,중,0.14,중,0.07,중,0.21,중,-0.28,중,1.82,상,0.68,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,734.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,27533.0,2742.0,43.0,1.0,11800.0,1.57,640.0,27533.0,2.33,43.0,-0.09,중,0.11,중,0.04,중,-0.21,중,-0.37,중,-0.11,중,-0.14,중,1.57,상,-0.18,중,-0.15,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,95010.0,6786.0,101.0,2.0,66200.0,1.49,941.0,47505.0,1.98,70.0,0.94,중,1.0,중,0.79,중,0.04,중,0.05,중,-0.14,중,0.23,중,3.13,상,-0.21,중,-0.12,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗유정_하트,364.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,865.0,23.0,3.0,0.0,0.0,13.04,288.0,0.0,0.0,0.0,-0.5,중,-0.48,중,-0.48,중,-0.46,중,-0.46,중,3.02,상,-0.56,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,예일 테스트,사라(예일),188891.0,12760.0,184.0,8.0,186600.0,1.44,1027.0,23611.0,4.35,99.0,2.37,상,2.31,상,1.86,상,1.51,상,0.98,중,-0.15,중,0.33,중,1.27,상,0.0,중,-0.08,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),58378.0,2384.0,53.0,5.0,180300.0,2.22,1101.0,11676.0,9.43,309.0,0.38,중,0.03,중,0.17,중,0.78,중,0.93,중,0.06,중,0.42,중,0.34,중,0.45,중,0.18,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),78631.0,3875.0,83.0,3.0,89800.0,2.14,947.0,26210.0,3.61,114.0,0.69,중,0.36,중,0.55,중,0.28,중,0.23,중,0.04,중,0.24,중,1.47,상,-0.06,중,-0.06,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_트래픽,2025-07-05,LINK_CLICKS,트래픽-전제품,마우스패드 100 트래픽,18761.0,3182.0,53.0,0.0,0.0,1.67,354.0,0.0,0.0,0.0,-0.23,중,0.21,중,0.17,중,-0.46,중,-0.46,중,-0.09,중,-0.48,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_트래픽,2025-07-05,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,19770.0,2141.0,69.0,0.0,0.0,3.22,287.0,0.0,0.0,0.0,-0.21,중,-0.02,중,0.37,중,-0.46,중,-0.46,중,0.34,중,-0.57,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_트래픽,2025-07-05,LINK_CLICKS,트래픽-전제품,트래픽 민혁,24600.0,3583.0,106.0,0.0,0.0,2.96,232.0,0.0,0.0,0.0,-0.14,중,0.3,중,0.85,중,-0.46,중,-0.46,중,0.27,중,-0.63,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_트래픽,2025-07-05,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,19737.0,2037.0,69.0,2.0,44400.0,3.39,286.0,9868.0,2.9,225.0,-0.21,중,-0.04,중,0.37,중,0.04,중,-0.12,중,0.38,중,-0.57,중,0.2,중,-0.13,중,0.08,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_트래픽,2025-07-05,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,30028.0,4309.0,128.0,0.0,0.0,2.97,235.0,0.0,0.0,0.0,-0.05,중,0.46,중,1.14,상,-0.46,중,-0.46,중,0.27,중,-0.63,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,85739.0,6297.0,90.0,2.0,53400.0,1.43,953.0,42870.0,2.22,62.0,0.8,중,0.89,중,0.65,중,0.04,중,-0.05,중,-0.15,중,0.24,중,2.77,상,-0.19,중,-0.13,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,16873.0,890.0,12.0,1.0,54400.0,1.35,1406.0,16873.0,8.33,322.0,-0.25,중,-0.29,중,-0.37,중,-0.21,중,-0.04,중,-0.17,중,0.8,중,0.74,중,0.35,중,0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,5098.0,292.0,7.0,1.0,51400.0,2.4,728.0,5098.0,14.29,1008.0,-0.43,중,-0.42,중,-0.43,중,-0.21,중,-0.06,중,0.11,중,-0.03,중,-0.17,중,0.88,중,1.06,상
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,963.0,47.0,1.0,0.0,0.0,2.13,963.0,0.0,0.0,0.0,-0.5,중,-0.48,중,-0.51,중,-0.46,중,-0.46,중,0.04,중,0.26,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,18404.0,722.0,30.0,1.0,80800.0,4.16,613.0,18404.0,3.33,439.0,-0.23,중,-0.33,중,-0.13,중,-0.21,중,0.16,중,0.59,중,-0.17,중,0.86,중,-0.09,중,0.35,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,28618.0,3280.0,97.0,3.0,86200.0,2.96,295.0,9539.0,3.09,301.0,-0.07,중,0.23,중,0.74,중,0.28,중,0.2,중,0.27,중,-0.56,중,0.17,중,-0.11,중,0.17,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,26433.0,2087.0,52.0,1.0,24800.0,2.49,508.0,26433.0,1.92,94.0,-0.11,중,-0.03,중,0.15,중,-0.21,중,-0.27,중,0.14,중,-0.3,중,1.49,상,-0.21,중,-0.09,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,47085.0,3587.0,90.0,5.0,104100.0,2.51,523.0,9417.0,5.56,221.0,0.21,중,0.3,중,0.65,중,0.78,중,0.34,중,0.14,중,-0.28,중,0.16,중,0.11,중,0.07,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,77509.0,4662.0,118.0,12.0,339700.0,2.53,657.0,6459.0,10.17,438.0,0.67,중,0.53,중,1.01,상,2.5,상,2.16,상,0.15,중,-0.12,중,-0.07,중,0.51,중,0.34,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,51378.0,4016.0,101.0,6.0,135800.0,2.51,509.0,8563.0,5.94,264.0,0.27,중,0.39,중,0.79,중,1.02,상,0.59,중,0.14,중,-0.3,중,0.1,중,0.14,중,0.13,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,127665.0,16753.0,294.0,25.0,594420.0,1.75,434.0,5107.0,8.5,466.0,1.44,상,3.19,상,3.29,상,5.7,상,4.13,상,-0.07,중,-0.39,중,-0.17,중,0.37,중,0.38,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,9366.0,482.0,5.0,0.0,0.0,1.04,1873.0,0.0,0.0,0.0,-0.37,중,-0.38,중,-0.46,중,-0.46,중,-0.46,중,-0.26,중,1.36,상,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,4842.0,145.0,2.0,0.0,0.0,1.38,2421.0,0.0,0.0,0.0,-0.44,중,-0.46,중,-0.5,중,-0.46,중,-0.46,중,-0.17,중,2.03,상,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,595.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,105718.0,8594.0,78.0,10.0,422779.0,0.91,1355.0,10572.0,12.82,400.0,1.1,상,1.4,상,0.49,중,2.01,상,2.8,상,-0.3,중,0.73,중,0.25,중,0.75,중,0.3,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,82729.0,6497.0,77.0,5.0,108600.0,1.19,1074.0,16546.0,6.49,131.0,0.75,중,0.94,중,0.48,중,0.78,중,0.38,중,-0.22,중,0.39,중,0.72,중,0.19,중,-0.04,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,33636.0,2131.0,19.0,2.0,84000.0,0.89,1770.0,16818.0,10.53,250.0,0.0,중,-0.02,중,-0.28,중,0.04,중,0.19,중,-0.3,중,1.24,상,0.74,중,0.55,중,0.11,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,934.0,35.0,3.0,0.0,0.0,8.57,311.0,0.0,0.0,0.0,-0.5,중,-0.48,중,-0.48,중,-0.46,중,-0.46,중,1.8,상,-0.54,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,2745.0,165.0,5.0,0.0,0.0,3.03,549.0,0.0,0.0,0.0,-0.47,중,-0.45,중,-0.46,중,-0.46,중,-0.46,중,0.28,중,-0.25,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,6509.0,305.0,4.0,0.0,0.0,1.31,1627.0,0.0,0.0,0.0,-0.41,중,-0.42,중,-0.47,중,-0.46,중,-0.46,중,-0.19,중,1.06,상,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,510.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 7. 1,2025. 6. 30,기타,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,230.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
