월,주,일,광고세트,기기유형,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,기기유형_통합
2025-06,2025-06-02/2025-06-08,2025-06-03,매니저 이미지-1(래빗) - 사본,Android Smartphone,메타_트래픽,타겟팅,기타,기타,기타,4121.0,358.0,25.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,매니저 이미지-1(래빗) - 사본,iPad,메타_트래픽,타겟팅,기타,기타,기타,36.0,9.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,매니저 이미지-1(래빗) - 사본,iPhone,메타_트래픽,타겟팅,기타,기타,기타,21839.0,2651.0,142.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,사라음성,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,173542.0,8713.0,174.0,8.0,283800.0,163.53389957474272,21692.75,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,사라음성,Android Tablet,메타_전환,타겟팅,기타,기타,기타,37.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,사라음성,iPad,메타_전환,타겟팅,기타,기타,기타,99.0,6.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,사라음성,iPhone,메타_전환,타겟팅,기타,기타,기타,160024.0,11642.0,151.0,4.0,99700.0,62.30315452682098,40006.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,어드벤 토끼콤마 0416 광고 세트,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,114192.0,5445.0,105.0,3.0,102600.0,89.84867591424968,38064.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,어드벤 토끼콤마 0416 광고 세트,Desktop,메타_전환,타겟팅,기타,기타,기타,169.0,8.0,1.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-03,어드벤 토끼콤마 0416 광고 세트,Other,메타_전환,타겟팅,기타,기타,기타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
2025-06,2025-06-02/2025-06-08,2025-06-03,어드벤 토끼콤마 0416 광고 세트,iPad,메타_전환,타겟팅,기타,기타,기타,70.0,5.0,1.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,어드벤 토끼콤마 0416 광고 세트,iPhone,메타_전환,타겟팅,기타,기타,기타,248077.0,16590.0,325.0,13.0,288600.0,116.33484764810926,19082.846153846152,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,예일_짜집기(ver2),Android Smartphone,메타_전환,타겟팅,기타,기타,기타,44424.0,1358.0,21.0,1.0,17800.0,40.0684314784801,44424.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,예일_짜집기(ver2),Android Tablet,메타_전환,타겟팅,기타,기타,기타,14.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,예일_짜집기(ver2),Desktop,메타_전환,타겟팅,기타,기타,기타,10.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-03,예일_짜집기(ver2),iPad,메타_전환,타겟팅,기타,기타,기타,22.0,1.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,예일_짜집기(ver2),iPhone,메타_전환,타겟팅,기타,기타,기타,18024.0,953.0,14.0,2.0,63200.0,350.6435863293387,9012.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,예일_짜집기(ver3),Android Smartphone,메타_전환,타겟팅,기타,기타,기타,51869.0,1726.0,34.0,3.0,86700.0,167.15186334804991,17289.666666666668,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,예일_짜집기(ver3),Desktop,메타_전환,타겟팅,기타,기타,기타,220.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-03,예일_짜집기(ver3),iPad,메타_전환,타겟팅,기타,기타,기타,24.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,예일_짜집기(ver3),iPhone,메타_전환,타겟팅,기타,기타,기타,51602.0,2643.0,65.0,3.0,69200.0,134.1033293283206,17200.666666666668,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,전제품-어드밴티지-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,203084.0,12702.0,144.0,10.0,334800.0,164.8578913159087,20308.4,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,전제품-어드밴티지-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,290.0,15.0,1.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,전제품-어드밴티지-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,560.0,21.0,0.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-03,전제품-어드밴티지-1865,iPad,메타_전환,타겟팅,기타,기타,기타,374.0,15.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,전제품-어드밴티지-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,111823.0,10023.0,91.0,13.0,405600.0,362.71607808769215,8601.76923076923,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 데이지 이미지,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,14360.0,1245.0,52.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 데이지 이미지,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,42.0,3.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 데이지 이미지,iPad,메타_트래픽,리타겟팅,기타,기타,기타,16.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 데이지 이미지,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,4642.0,515.0,17.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 민혁,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,21702.0,2333.0,108.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 민혁,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,64.0,5.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 민혁,iPad,메타_트래픽,리타겟팅,기타,기타,기타,26.0,5.0,1.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 민혁,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,2861.0,355.0,14.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 사라음성 -,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,12249.0,1225.0,48.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 사라음성 -,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,5.0,6.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 사라음성 -,iPad,메타_트래픽,리타겟팅,기타,기타,기타,67.0,5.0,1.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 사라음성 -,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,8072.0,938.0,36.0,1.0,3100.0,38.40436075322101,8072.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 호랑이 파란이미지,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,6638.0,1109.0,41.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 호랑이 파란이미지,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,4.0,3.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 호랑이 파란이미지,iPad,메타_트래픽,리타겟팅,기타,기타,기타,21.0,6.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-03,트래픽 호랑이 파란이미지,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,23062.0,5240.0,131.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,1번째 애셋 그룹,Computers,구분필요,리타겟팅,기타,기타,기타,40572.32,27134.0,36.0,4.0,65200.0,160.7006944636146,10143.08,웹
2025-06,2025-06-02/2025-06-08,2025-06-04,1번째 애셋 그룹,Mobile phones,구분필요,리타겟팅,기타,기타,기타,165949.67,52167.0,429.0,9.75,316569.16,190.76215095817903,17020.478974358975,모바일
2025-06,2025-06-02/2025-06-08,2025-06-04,1번째 애셋 그룹,TV screens,구분필요,리타겟팅,기타,기타,기타,921.9,268.0,0.0,0.0,0.0,0.0,0.0,TV
2025-06,2025-06-02/2025-06-08,2025-06-04,1번째 애셋 그룹,Tablets,구분필요,리타겟팅,기타,기타,기타,875.47,281.0,2.0,0.0,0.0,0.0,0.0,모바일
2025-06,2025-06-02/2025-06-08,2025-06-04,2번째 애셋 그룹,Computers,구분필요,리타겟팅,기타,기타,기타,15.93,229.0,0.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-04,2번째 애셋 그룹,Mobile phones,구분필요,리타겟팅,기타,기타,기타,1017.37,523.0,3.0,0.0,0.0,0.0,0.0,모바일
2025-06,2025-06-02/2025-06-08,2025-06-04,2번째 애셋 그룹,TV screens,구분필요,리타겟팅,기타,기타,기타,6.56,4.0,0.0,0.0,0.0,0.0,0.0,TV
2025-06,2025-06-02/2025-06-08,2025-06-04,2번째 애셋 그룹,Tablets,구분필요,리타겟팅,기타,기타,기타,4.32,6.0,0.0,0.0,0.0,0.0,0.0,모바일
2025-06,2025-06-02/2025-06-08,2025-06-04,데이지-1865-여성-구매60일제외,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,65235.0,2828.0,67.0,7.0,201600.0,309.03656012876525,9319.285714285714,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,데이지-1865-여성-구매60일제외,Android Tablet,메타_전환,타겟팅,기타,기타,기타,8.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,데이지-1865-여성-구매60일제외,Desktop,메타_전환,타겟팅,기타,기타,기타,654.0,40.0,2.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-04,데이지-1865-여성-구매60일제외,iPad,메타_전환,타겟팅,기타,기타,기타,216.0,1.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,데이지-1865-여성-구매60일제외,iPhone,메타_전환,타겟팅,기타,기타,기타,52628.0,3520.0,50.0,3.0,56200.0,106.7872615337843,17542.666666666668,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,마우스패드 100원 - 사본,Android Smartphone,메타_트래픽,타겟팅,기타,기타,기타,12040.0,1258.0,49.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,마우스패드 100원 - 사본,Android Tablet,메타_트래픽,타겟팅,기타,기타,기타,137.0,12.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,마우스패드 100원 - 사본,Desktop,메타_트래픽,타겟팅,기타,기타,기타,26.0,6.0,0.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-04,마우스패드 100원 - 사본,Other,메타_트래픽,타겟팅,기타,기타,기타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
2025-06,2025-06-02/2025-06-08,2025-06-04,마우스패드 100원 - 사본,iPad,메타_트래픽,타겟팅,기타,기타,기타,23.0,8.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,마우스패드 100원 - 사본,iPhone,메타_트래픽,타겟팅,기타,기타,기타,6382.0,987.0,21.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,매니저 이미지-1(래빗) - 사본,Android Smartphone,메타_트래픽,타겟팅,기타,기타,기타,3190.0,317.0,14.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,매니저 이미지-1(래빗) - 사본,iPad,메타_트래픽,타겟팅,기타,기타,기타,49.0,9.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,매니저 이미지-1(래빗) - 사본,iPhone,메타_트래픽,타겟팅,기타,기타,기타,20176.0,2914.0,117.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,사라음성,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,124452.0,5911.0,87.0,9.0,259700.0,208.67483045672225,13828.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,사라음성,Android Tablet,메타_전환,타겟팅,기타,기타,기타,48.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,사라음성,Desktop,메타_전환,타겟팅,기타,기타,기타,147.0,5.0,0.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-04,사라음성,iPad,메타_전환,타겟팅,기타,기타,기타,41.0,5.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,사라음성,iPhone,메타_전환,타겟팅,기타,기타,기타,145010.0,10566.0,119.0,10.0,254000.0,175.16033377008483,14501.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,어드벤 토끼콤마 0416 광고 세트,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,80352.0,4086.0,62.0,1.0,14900.0,18.54340900039825,80352.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,어드벤 토끼콤마 0416 광고 세트,Android Tablet,메타_전환,타겟팅,기타,기타,기타,88.0,6.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,어드벤 토끼콤마 0416 광고 세트,Desktop,메타_전환,타겟팅,기타,기타,기타,592.0,32.0,1.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-04,어드벤 토끼콤마 0416 광고 세트,iPad,메타_전환,타겟팅,기타,기타,기타,57.0,7.0,1.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,어드벤 토끼콤마 0416 광고 세트,iPhone,메타_전환,타겟팅,기타,기타,기타,227157.0,16048.0,282.0,8.0,200800.0,88.39701175838736,28394.625,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,예일_짜집기(ver2),Android Smartphone,메타_전환,타겟팅,기타,기타,기타,31741.0,1180.0,17.0,1.0,3100.0,9.76654799785766,31741.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,예일_짜집기(ver2),Android Tablet,메타_전환,타겟팅,기타,기타,기타,4.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,예일_짜집기(ver2),Desktop,메타_전환,타겟팅,기타,기타,기타,483.0,14.0,0.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-04,예일_짜집기(ver2),iPad,메타_전환,타겟팅,기타,기타,기타,20.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,예일_짜집기(ver2),iPhone,메타_전환,타겟팅,기타,기타,기타,21014.0,1153.0,19.0,5.0,160200.0,762.3489102503094,4202.8,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,예일_짜집기(ver3),Android Smartphone,메타_전환,타겟팅,기타,기타,기타,31763.0,1378.0,13.0,1.0,79200.0,249.34672417592796,31763.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,예일_짜집기(ver3),Android Tablet,메타_전환,타겟팅,기타,기타,기타,36.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,예일_짜집기(ver3),Desktop,메타_전환,타겟팅,기타,기타,기타,199.0,11.0,0.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-04,예일_짜집기(ver3),iPad,메타_전환,타겟팅,기타,기타,기타,69.0,10.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,예일_짜집기(ver3),iPhone,메타_전환,타겟팅,기타,기타,기타,57003.0,3030.0,46.0,4.0,91800.0,161.04415557075944,14250.75,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,전제품-어드밴티지-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,154735.0,10210.0,102.0,19.0,504500.0,326.0412964099913,8143.9473684210525,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,전제품-어드밴티지-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,138.0,11.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,전제품-어드밴티지-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,1133.0,78.0,0.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-04,전제품-어드밴티지-1865,Other,메타_전환,타겟팅,기타,기타,기타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
2025-06,2025-06-02/2025-06-08,2025-06-04,전제품-어드밴티지-1865,iPad,메타_전환,타겟팅,기타,기타,기타,120.0,15.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,전제품-어드밴티지-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,110173.0,10047.0,83.0,8.0,286600.0,260.136331042996,13771.625,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 데이지 이미지,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,13035.0,1285.0,44.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 데이지 이미지,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,66.0,6.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 데이지 이미지,Desktop,메타_트래픽,리타겟팅,기타,기타,기타,6.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 데이지 이미지,iPad,메타_트래픽,리타겟팅,기타,기타,기타,56.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 데이지 이미지,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,5841.0,736.0,10.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 민혁,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,20632.0,2185.0,99.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 민혁,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,98.0,9.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 민혁,iPad,메타_트래픽,리타겟팅,기타,기타,기타,49.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 민혁,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,2511.0,325.0,9.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 사라음성 -,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,11058.0,1083.0,30.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 사라음성 -,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,7.0,7.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 사라음성 -,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,8039.0,966.0,27.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 호랑이 파란이미지,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,6995.0,1139.0,32.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 호랑이 파란이미지,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,18.0,3.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 호랑이 파란이미지,iPad,메타_트래픽,리타겟팅,기타,기타,기타,60.0,9.0,1.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-04,트래픽 호랑이 파란이미지,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,21059.0,4787.0,108.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-05,1번째 애셋 그룹,Computers,구분필요,리타겟팅,기타,기타,기타,36073.58,41177.0,33.0,3.0,73100.0,202.64137909239946,12024.526666666667,웹
2025-06,2025-06-02/2025-06-08,2025-06-05,1번째 애셋 그룹,Mobile phones,구분필요,리타겟팅,기타,기타,기타,95294.07,34293.0,259.0,4.27,117461.34,123.26196163098079,22317.11241217799,모바일
2025-06,2025-06-02/2025-06-08,2025-06-05,1번째 애셋 그룹,OTHER,구분필요,리타겟팅,기타,기타,기타,0.0,2.0,0.0,0.0,0.0,0.0,0.0,OTHER
2025-06,2025-06-02/2025-06-08,2025-06-05,1번째 애셋 그룹,TV screens,구분필요,리타겟팅,기타,기타,기타,968.56,313.0,0.0,0.0,0.0,0.0,0.0,TV
2025-06,2025-06-02/2025-06-08,2025-06-05,1번째 애셋 그룹,Tablets,구분필요,리타겟팅,기타,기타,기타,571.08,326.0,3.0,0.0,0.0,0.0,0.0,모바일
2025-06,2025-06-02/2025-06-08,2025-06-05,2번째 애셋 그룹,Computers,구분필요,리타겟팅,기타,기타,기타,4.98,218.0,0.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-05,2번째 애셋 그룹,Mobile phones,구분필요,리타겟팅,기타,기타,기타,945.85,219.0,2.0,0.0,0.0,0.0,0.0,모바일
2025-06,2025-06-02/2025-06-08,2025-06-05,2번째 애셋 그룹,Tablets,구분필요,리타겟팅,기타,기타,기타,10.62,7.0,0.0,0.0,0.0,0.0,0.0,모바일
2025-06,2025-06-02/2025-06-08,2025-06-05,데이지-1865-여성-구매60일제외,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,64374.0,2305.0,52.0,2.0,72200.0,112.15708205176003,32187.0,안드로이드
2025-06,2025-06-02/2025-06-08,2025-06-05,데이지-1865-여성-구매60일제외,Desktop,메타_전환,타겟팅,기타,기타,기타,632.0,29.0,0.0,0.0,0.0,0.0,0.0,웹
2025-06,2025-06-02/2025-06-08,2025-06-05,데이지-1865-여성-구매60일제외,iPad,메타_전환,타겟팅,기타,기타,기타,30.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-06,2025-06-02/2025-06-08,2025-06-05,데이지-1865-여성-구매60일제외,iPhone,메타_전환,타겟팅,기타,기타,기타,39612.0,2324.0,44.0,6.0,225100.0,568.2621427850147,6602.0,애플
