월,주,일,광고세트,연령,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,연령_통합,유형구분_통합
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_검색기록,45-54,구분필요,-,기타,기타,기타,527,6,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_검색기록,65+,구분필요,-,기타,기타,기타,57,1,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_기프티콘,18-24,구분필요,-,기타,기타,기타,687,24,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_기프티콘,25-34,구분필요,-,기타,기타,기타,1933,69,2.0,0,0,0.0,0.0,966.5,25세 ~ 34세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_기프티콘,35-44,구분필요,-,기타,기타,기타,1203,34,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_기프티콘,45-54,구분필요,-,기타,기타,기타,414,11,1.0,0,0,0.0,0.0,414.0,45세 ~ 54세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_기프티콘,55-64,구분필요,-,기타,기타,기타,263,4,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_테스트5,18-24,구분필요,-,기타,기타,기타,874,107,2.0,0,0,0.0,0.0,437.0,19세 ~ 24세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_테스트5,25-34,구분필요,-,기타,기타,기타,1524,141,2.0,0,0,0.0,0.0,762.0,25세 ~ 34세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_테스트5,35-44,구분필요,-,기타,기타,기타,2022,143,6.0,0,0,0.0,0.0,337.0,35세 ~ 44세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_테스트5,45-54,구분필요,-,기타,기타,기타,1543,100,4.0,0,0,0.0,0.0,385.75,45세 ~ 54세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_테스트5,55-64,구분필요,-,기타,기타,기타,2317,165,9.0,0,0,0.0,0.0,257.44444444444446,55세 ~ 64세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_테스트5,65+,구분필요,-,기타,기타,기타,1680,108,6.0,0,0,0.0,0.0,280.0,65세 이상,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_폴더영상,18-24,구분필요,-,기타,기타,기타,262,11,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_폴더영상,25-34,구분필요,-,기타,기타,기타,1855,39,1.0,0,0,0.0,0.0,1855.0,25세 ~ 34세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_폴더영상,35-44,구분필요,-,기타,기타,기타,904,25,1.0,0,0,0.0,0.0,904.0,35세 ~ 44세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_폴더영상,45-54,구분필요,-,기타,기타,기타,802,15,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,250103_폴더영상,55-64,구분필요,-,기타,기타,기타,994,5,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,[GM]241121_프라이싱_2_신디자인,18-24,구분필요,-,기타,기타,기타,359,15,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,[GM]241121_프라이싱_2_신디자인,25-34,구분필요,-,기타,기타,기타,2269,82,4.0,1,671875,29611.06214191274,2269.0,567.25,25세 ~ 34세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,[GM]241121_프라이싱_2_신디자인,35-44,구분필요,-,기타,기타,기타,3583,58,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,[GM]241121_프라이싱_2_신디자인,45-54,구분필요,-,기타,기타,기타,415,17,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,[GM]241121_프라이싱_2_신디자인,55-64,구분필요,-,기타,기타,기타,1006,3,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2024-12-30/2025-01-05,2025-01-04,[GM]241121_프라이싱_2_신디자인,65+,구분필요,-,기타,기타,기타,69,3,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,241220_문어발전단지,18-24,구분필요,-,기타,기타,기타,218,10,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,241220_문어발전단지,25-34,구분필요,-,기타,기타,기타,1725,51,0.0,0,0,0.0,0.0,0.0,25세 ~ 34세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,241220_문어발전단지,35-44,구분필요,-,기타,기타,기타,3168,47,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,241220_문어발전단지,45-54,구분필요,-,기타,기타,기타,2779,22,2.0,0,0,0.0,0.0,1389.5,45세 ~ 54세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,241220_문어발전단지,55-64,구분필요,-,기타,기타,기타,6927,22,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,241220_문어발전단지,65+,구분필요,-,기타,기타,기타,82,2,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_검색기록,18-24,구분필요,-,기타,기타,기타,327,12,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_검색기록,25-34,구분필요,-,기타,기타,기타,2278,66,0.0,0,0,0.0,0.0,0.0,25세 ~ 34세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_검색기록,35-44,구분필요,-,기타,기타,기타,1790,31,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_검색기록,45-54,구분필요,-,기타,기타,기타,375,12,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_검색기록,55-64,구분필요,-,기타,기타,기타,642,6,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_검색기록,65+,구분필요,-,기타,기타,기타,178,6,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_기프티콘,18-24,구분필요,-,기타,기타,기타,418,14,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_기프티콘,25-34,구분필요,-,기타,기타,기타,1792,58,1.0,0,0,0.0,0.0,1792.0,25세 ~ 34세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_기프티콘,35-44,구분필요,-,기타,기타,기타,2052,26,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_기프티콘,45-54,구분필요,-,기타,기타,기타,496,7,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_기프티콘,55-64,구분필요,-,기타,기타,기타,652,7,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_기프티콘,65+,구분필요,-,기타,기타,기타,60,2,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_테스트5,18-24,구분필요,-,기타,기타,기타,782,103,3.0,0,0,0.0,0.0,260.6666666666667,19세 ~ 24세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_테스트5,25-34,구분필요,-,기타,기타,기타,1244,113,2.0,0,0,0.0,0.0,622.0,25세 ~ 34세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_테스트5,35-44,구분필요,-,기타,기타,기타,2572,161,13.0,0,0,0.0,0.0,197.84615384615384,35세 ~ 44세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_테스트5,45-54,구분필요,-,기타,기타,기타,1258,116,7.0,0,0,0.0,0.0,179.71428571428572,45세 ~ 54세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_테스트5,55-64,구분필요,-,기타,기타,기타,1777,167,6.0,0,0,0.0,0.0,296.1666666666667,55세 ~ 64세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_테스트5,65+,구분필요,-,기타,기타,기타,4471,134,14.0,0,0,0.0,0.0,319.35714285714283,65세 이상,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_폴더영상,18-24,구분필요,-,기타,기타,기타,291,26,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_폴더영상,25-34,구분필요,-,기타,기타,기타,2087,77,0.0,0,0,0.0,0.0,0.0,25세 ~ 34세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_폴더영상,35-44,구분필요,-,기타,기타,기타,2278,33,1.0,0,0,0.0,0.0,2278.0,35세 ~ 44세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_폴더영상,45-54,구분필요,-,기타,기타,기타,1078,10,1.0,0,0,0.0,0.0,1078.0,45세 ~ 54세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,250103_폴더영상,55-64,구분필요,-,기타,기타,기타,17,1,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,[GM]241121_프라이싱_2_신디자인,18-24,구분필요,-,기타,기타,기타,618,20,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,[GM]241121_프라이싱_2_신디자인,25-34,구분필요,-,기타,기타,기타,7139,114,2.0,0,0,0.0,0.0,3569.5,25세 ~ 34세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,[GM]241121_프라이싱_2_신디자인,35-44,구분필요,-,기타,기타,기타,3940,61,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,[GM]241121_프라이싱_2_신디자인,45-54,구분필요,-,기타,기타,기타,1901,22,1.0,1,671875,35343.24039978958,1901.0,1901.0,45세 ~ 54세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,[GM]241121_프라이싱_2_신디자인,55-64,구분필요,-,기타,기타,기타,41,3,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2024-12-30/2025-01-05,2025-01-05,[GM]241121_프라이싱_2_신디자인,65+,구분필요,-,기타,기타,기타,102,3,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,241220_문어발전단지,18-24,구분필요,-,기타,기타,기타,233,11,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,241220_문어발전단지,25-34,구분필요,-,기타,기타,기타,4231,71,1.0,0,0,0.0,0.0,4231.0,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,241220_문어발전단지,35-44,구분필요,-,기타,기타,기타,3047,37,2.0,0,0,0.0,0.0,1523.5,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,241220_문어발전단지,45-54,구분필요,-,기타,기타,기타,803,18,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,241220_문어발전단지,55-64,구분필요,-,기타,기타,기타,450,15,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,241220_문어발전단지,65+,구분필요,-,기타,기타,기타,319,8,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_검색기록,18-24,구분필요,-,기타,기타,기타,544,14,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_검색기록,25-34,구분필요,-,기타,기타,기타,2664,59,4.0,0,0,0.0,0.0,666.0,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_검색기록,35-44,구분필요,-,기타,기타,기타,3142,54,1.0,0,0,0.0,0.0,3142.0,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_검색기록,45-54,구분필요,-,기타,기타,기타,180,8,1.0,0,0,0.0,0.0,180.0,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_검색기록,55-64,구분필요,-,기타,기타,기타,326,6,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_검색기록,65+,구분필요,-,기타,기타,기타,480,7,1.0,0,0,0.0,0.0,480.0,65세 이상,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_기프티콘,18-24,구분필요,-,기타,기타,기타,552,14,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_기프티콘,25-34,구분필요,-,기타,기타,기타,2322,55,2.0,0,0,0.0,0.0,1161.0,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_기프티콘,35-44,구분필요,-,기타,기타,기타,1660,38,1.0,0,0,0.0,0.0,1660.0,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_기프티콘,45-54,구분필요,-,기타,기타,기타,487,9,1.0,0,0,0.0,0.0,487.0,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_기프티콘,55-64,구분필요,-,기타,기타,기타,334,5,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_기프티콘,65+,구분필요,-,기타,기타,기타,423,6,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_테스트5,18-24,구분필요,-,기타,기타,기타,618,88,1.0,0,0,0.0,0.0,618.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_테스트5,25-34,구분필요,-,기타,기타,기타,1560,120,1.0,0,0,0.0,0.0,1560.0,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_테스트5,35-44,구분필요,-,기타,기타,기타,1042,91,3.0,0,0,0.0,0.0,347.3333333333333,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_테스트5,45-54,구분필요,-,기타,기타,기타,1567,131,4.0,0,0,0.0,0.0,391.75,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_테스트5,55-64,구분필요,-,기타,기타,기타,2503,123,7.0,0,0,0.0,0.0,357.57142857142856,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_테스트5,65+,구분필요,-,기타,기타,기타,3141,81,3.0,0,0,0.0,0.0,1047.0,65세 이상,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_폴더영상,18-24,구분필요,-,기타,기타,기타,815,23,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_폴더영상,25-34,구분필요,-,기타,기타,기타,1607,60,0.0,0,0,0.0,0.0,0.0,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_폴더영상,35-44,구분필요,-,기타,기타,기타,2089,38,1.0,0,0,0.0,0.0,2089.0,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_폴더영상,45-54,구분필요,-,기타,기타,기타,865,25,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_폴더영상,55-64,구분필요,-,기타,기타,기타,441,8,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,250103_폴더영상,65+,구분필요,-,기타,기타,기타,31,2,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,[GM]241121_프라이싱_2_신디자인,18-24,구분필요,-,기타,기타,기타,1116,21,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,[GM]241121_프라이싱_2_신디자인,25-34,구분필요,-,기타,기타,기타,2653,72,1.0,0,0,0.0,0.0,2653.0,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,[GM]241121_프라이싱_2_신디자인,35-44,구분필요,-,기타,기타,기타,4108,53,2.0,0,0,0.0,0.0,2054.0,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,[GM]241121_프라이싱_2_신디자인,45-54,구분필요,-,기타,기타,기타,3002,25,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,[GM]241121_프라이싱_2_신디자인,55-64,구분필요,-,기타,기타,기타,375,7,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-06,[GM]241121_프라이싱_2_신디자인,65+,구분필요,-,기타,기타,기타,113,2,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,241220_문어발전단지,18-24,구분필요,-,기타,기타,기타,46,3,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,241220_문어발전단지,25-34,구분필요,-,기타,기타,기타,840,16,0.0,0,0,0.0,0.0,0.0,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,241220_문어발전단지,35-44,구분필요,-,기타,기타,기타,302,7,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,241220_문어발전단지,45-54,구분필요,-,기타,기타,기타,199,6,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,241220_문어발전단지,55-64,구분필요,-,기타,기타,기타,227,4,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,241220_문어발전단지,65+,구분필요,-,기타,기타,기타,401,5,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_검색기록,18-24,구분필요,-,기타,기타,기타,308,8,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_검색기록,25-34,구분필요,-,기타,기타,기타,2331,47,2.0,0,0,0.0,0.0,1165.5,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_검색기록,35-44,구분필요,-,기타,기타,기타,883,22,1.0,0,0,0.0,0.0,883.0,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_검색기록,45-54,구분필요,-,기타,기타,기타,402,10,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_검색기록,55-64,구분필요,-,기타,기타,기타,488,6,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_검색기록,65+,구분필요,-,기타,기타,기타,26,2,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_기프티콘,18-24,구분필요,-,기타,기타,기타,152,6,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_기프티콘,25-34,구분필요,-,기타,기타,기타,3144,61,2.0,0,0,0.0,0.0,1572.0,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_기프티콘,35-44,구분필요,-,기타,기타,기타,2065,35,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_기프티콘,45-54,구분필요,-,기타,기타,기타,687,16,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_기프티콘,55-64,구분필요,-,기타,기타,기타,267,4,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_테스트5,18-24,구분필요,-,기타,기타,기타,242,50,1.0,0,0,0.0,0.0,242.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_테스트5,25-34,구분필요,-,기타,기타,기타,509,49,2.0,0,0,0.0,0.0,254.5,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_테스트5,35-44,구분필요,-,기타,기타,기타,1371,43,2.0,0,0,0.0,0.0,685.5,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_테스트5,45-54,구분필요,-,기타,기타,기타,575,71,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_테스트5,55-64,구분필요,-,기타,기타,기타,1107,73,1.0,0,0,0.0,0.0,1107.0,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_테스트5,65+,구분필요,-,기타,기타,기타,2189,55,5.0,0,0,0.0,0.0,437.8,65세 이상,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_폴더영상,18-24,구분필요,-,기타,기타,기타,504,17,1.0,0,0,0.0,0.0,504.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_폴더영상,25-34,구분필요,-,기타,기타,기타,1299,40,1.0,0,0,0.0,0.0,1299.0,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_폴더영상,35-44,구분필요,-,기타,기타,기타,1717,30,3.0,1,671875,39130.75131042516,1717.0,572.3333333333334,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_폴더영상,45-54,구분필요,-,기타,기타,기타,808,14,1.0,0,0,0.0,0.0,808.0,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,250103_폴더영상,55-64,구분필요,-,기타,기타,기타,124,2,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,[GM]241121_프라이싱_2_신디자인,18-24,구분필요,-,기타,기타,기타,524,17,1.0,0,0,0.0,0.0,524.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,[GM]241121_프라이싱_2_신디자인,25-34,구분필요,-,기타,기타,기타,3918,92,1.0,0,0,0.0,0.0,3918.0,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,[GM]241121_프라이싱_2_신디자인,35-44,구분필요,-,기타,기타,기타,2732,40,1.0,0,0,0.0,0.0,2732.0,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,[GM]241121_프라이싱_2_신디자인,45-54,구분필요,-,기타,기타,기타,1110,17,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,[GM]241121_프라이싱_2_신디자인,55-64,구분필요,-,기타,기타,기타,45,4,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-07,[GM]241121_프라이싱_2_신디자인,65+,구분필요,-,기타,기타,기타,245,1,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_검색기록,18-24,구분필요,-,기타,기타,기타,278,4,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_검색기록,25-34,구분필요,-,기타,기타,기타,1809,48,1.0,0,0,0.0,0.0,1809.0,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_검색기록,35-44,구분필요,-,기타,기타,기타,1370,25,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_검색기록,45-54,구분필요,-,기타,기타,기타,1102,13,1.0,0,0,0.0,0.0,1102.0,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_검색기록,55-64,구분필요,-,기타,기타,기타,255,5,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_검색기록,65+,구분필요,-,기타,기타,기타,61,1,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_기프티콘,18-24,구분필요,-,기타,기타,기타,123,9,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_기프티콘,25-34,구분필요,-,기타,기타,기타,2429,53,3.0,0,0,0.0,0.0,809.6666666666666,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_기프티콘,35-44,구분필요,-,기타,기타,기타,1546,26,1.0,0,0,0.0,0.0,1546.0,35세 ~ 44세,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_기프티콘,45-54,구분필요,-,기타,기타,기타,676,11,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_기프티콘,55-64,구분필요,-,기타,기타,기타,77,2,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_기프티콘,65+,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_폴더영상,18-24,구분필요,-,기타,기타,기타,383,16,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_폴더영상,25-34,구분필요,-,기타,기타,기타,2436,51,0.0,0,0,0.0,0.0,0.0,25세 ~ 34세,전환
2025-01,2025-01-06/2025-01-12,2025-01-08,250103_폴더영상,35-44,구분필요,-,기타,기타,기타,1167,31,2.0,0,0,0.0,0.0,583.5,35세 ~ 44세,전환
